,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
7918,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Gabriel Arias,https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330,Goalkeeper,36,Chile,0,0,0,0
7919,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Matías Tagliamonte,https://www.transfermarkt.com/matias-tagliamonte/profil/spieler/552638,Goalkeeper,25,Argentina,0,0,0,0
7920,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Nazareno Colombo,https://www.transfermarkt.com/nazareno-colombo/profil/spieler/688207,Centre-Back,24,Argentina,0,0,0,0
7921,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Gabriel Rojas,https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639,Left-Back,26,Argentina,0,0,0,0
7922,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Gastón Martirena,https://www.transfermarkt.com/gaston-martirena/profil/spieler/744324,Right-Back,23,Uruguay,0,0,0,0
7923,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Gonzalo Piovi,https://www.transfermarkt.com/gonzalo-piovi/profil/spieler/284120,Left-Back,29,Argentina,0,0,0,0
7924,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Facundo Mura,https://www.transfermarkt.com/facundo-mura/profil/spieler/642759,Right-Back,24,Argentina,0,0,0,0
7925,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Tobías Rubio,https://www.transfermarkt.com/tobias-rubio/profil/spieler/849534,Right-Back,19,Argentina,0,0,0,0
7926,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Leonardo Sigali,https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570,Centre-Back,36,Argentina,0,0,0,0
7927,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Santiago Quirós,https://www.transfermarkt.com/santiago-quiros/profil/spieler/961786,Centre-Back,20,Argentina,0,0,0,0
7928,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Emiliano Insúa,https://www.transfermarkt.com/emiliano-insua/profil/spieler/45599,Centre-Back,34,Argentina,0,0,0,0
7929,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Iván Pillud,https://www.transfermarkt.com/ivan-pillud/profil/spieler/77720,Right-Back,37,Argentina,0,0,0,0
7930,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Aníbal Moreno,https://www.transfermarkt.com/anibal-moreno/profil/spieler/642758,Defensive Midfield,24,Argentina,0,0,0,0
7931,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Juan Ignacio Nardoni,https://www.transfermarkt.com/juan-ignacio-nardoni/profil/spieler/689211,Central Midfield,21,Argentina,0,0,0,0
7932,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Baltasar Rodríguez,https://www.transfermarkt.com/baltasar-rodriguez/profil/spieler/1015246,Attacking Midfield,20,Argentina,0,0,0,0
7933,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Juan Fernando Quintero,https://www.transfermarkt.com/juan-fernando-quintero/profil/spieler/122582,Attacking Midfield,30,Colombia,0,0,0,0
7934,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Leonel Miranda,https://www.transfermarkt.com/leonel-miranda/profil/spieler/259246,Central Midfield,29,Argentina,0,0,0,0
7935,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Almendra,https://www.transfermarkt.com/agustin-almendra/profil/spieler/491698,Central Midfield,23,Argentina,0,0,0,0
7936,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Nicolás Oroz,https://www.transfermarkt.com/nicolas-oroz/profil/spieler/332250,Attacking Midfield,29,Argentina,0,0,0,0
7937,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Jonatan Gómez,https://www.transfermarkt.com/jonatan-gomez/profil/spieler/84377,Attacking Midfield,34,Argentina,0,0,0,0
7938,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Emiliano Vecchio,https://www.transfermarkt.com/emiliano-vecchio/profil/spieler/75728,Attacking Midfield,35,Argentina,0,0,0,0
7939,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Catriel Cabellos,https://www.transfermarkt.com/catriel-cabellos/profil/spieler/1011264,Central Midfield,19,Peru,0,0,0,0
7940,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Ojeda,https://www.transfermarkt.com/agustin-ojeda/profil/spieler/907131,Left Winger,19,Argentina,0,0,0,0
7941,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Johan Carbonero,https://www.transfermarkt.com/johan-carbonero/profil/spieler/572042,Left Winger,24,Colombia,0,0,0,0
7942,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Maximiliano Romero,https://www.transfermarkt.com/maximiliano-romero/profil/spieler/365758,Centre-Forward,24,Argentina,0,0,0,0
7943,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Roger Martínez,https://www.transfermarkt.com/roger-martinez/profil/spieler/285771,Left Winger,29,Colombia,0,0,0,0
7944,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Gabriel Hauche,https://www.transfermarkt.com/gabriel-hauche/profil/spieler/54845,Centre-Forward,37,Argentina,0,0,0,0
7945,Racing Club,Copa de la Liga Profesional de Fútbol,Argentina,Emiliano Saliadarre,https://www.transfermarkt.com/emiliano-saliadarre/profil/spieler/1131980,Centre-Forward,21,Argentina,0,0,0,0
7946,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Franco Armani,https://www.transfermarkt.com/franco-armani/profil/spieler/119634,Goalkeeper,37,Argentina,0,0,0,0
7947,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Ezequiel Centurión,https://www.transfermarkt.com/ezequiel-centurion/profil/spieler/626917,Goalkeeper,26,Argentina,0,0,0,0
7948,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Lucas Lavagnino,https://www.transfermarkt.com/lucas-lavagnino/profil/spieler/1131420,Goalkeeper,19,Argentina,0,0,0,0
7949,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Paulo Díaz,https://www.transfermarkt.com/paulo-diaz/profil/spieler/271478,Centre-Back,29,Chile,0,0,0,0
7950,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Enzo Díaz,https://www.transfermarkt.com/enzo-diaz/profil/spieler/540458,Left-Back,28,Argentina,0,0,0,0
7951,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Sebastián Boselli,https://www.transfermarkt.com/sebastian-boselli/profil/spieler/898352,Centre-Back,20,Uruguay,0,0,0,0
7952,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Emanuel Mammana,https://www.transfermarkt.com/emanuel-mammana/profil/spieler/275512,Centre-Back,27,Argentina,0,0,0,0
7953,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,David Martínez,https://www.transfermarkt.com/david-martinez/profil/spieler/401576,Centre-Back,25,Paraguay,0,0,0,0
7954,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Andrés Herrera,https://www.transfermarkt.com/andres-herrera/profil/spieler/621369,Right-Back,25,Argentina,0,0,0,0
7955,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Leandro González Pírez,https://www.transfermarkt.com/leandro-gonzalez-pirez/profil/spieler/113130,Centre-Back,31,Argentina,0,0,0,0
7956,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Ramiro Funes Mori,https://www.transfermarkt.com/ramiro-funes-mori/profil/spieler/11111,Centre-Back,32,Argentina,0,0,0,0
7957,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Milton Casco,https://www.transfermarkt.com/milton-casco/profil/spieler/115183,Left-Back,35,Argentina,0,0,0,0
7958,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Jonatan Maidana,https://www.transfermarkt.com/jonatan-maidana/profil/spieler/39095,Centre-Back,38,Argentina,0,0,0,0
7959,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Nicolás de la Cruz,https://www.transfermarkt.com/nicolas-de-la-cruz/profil/spieler/397458,Central Midfield,26,Uruguay,0,0,0,0
7960,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Claudio Echeverri,https://www.transfermarkt.com/claudio-echeverri/profil/spieler/994536,Attacking Midfield,17,Argentina,0,0,0,0
7961,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Esequiel Barco,https://www.transfermarkt.com/esequiel-barco/profil/spieler/456623,Attacking Midfield,24,Argentina,0,0,0,0
7962,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Santiago Simón,https://www.transfermarkt.com/santiago-simon/profil/spieler/661131,Right Midfield,21,Argentina,0,0,0,0
7963,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Manuel Lanzini,https://www.transfermarkt.com/manuel-lanzini/profil/spieler/135853,Attacking Midfield,30,Argentina,0,0,0,0
7964,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Pity Martínez,https://www.transfermarkt.com/pity-martinez/profil/spieler/281405,Attacking Midfield,30,Argentina,0,0,0,0
7965,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Palavecino,https://www.transfermarkt.com/agustin-palavecino/profil/spieler/610590,Attacking Midfield,27,Argentina,0,0,0,0
7966,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Nacho Fernández,https://www.transfermarkt.com/nacho-fernandez/profil/spieler/50669,Attacking Midfield,33,Argentina,0,0,0,0
7967,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Matías Kranevitter,https://www.transfermarkt.com/matias-kranevitter/profil/spieler/240900,Defensive Midfield,30,Argentina,0,0,0,0
7968,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Rodrigo Aliendro,https://www.transfermarkt.com/rodrigo-aliendro/profil/spieler/424045,Central Midfield,32,Argentina,0,0,0,0
7969,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Bruno Zuculini,https://www.transfermarkt.com/bruno-zuculini/profil/spieler/115507,Defensive Midfield,30,Argentina,0,0,0,0
7970,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Enzo Pérez,https://www.transfermarkt.com/enzo-perez/profil/spieler/56066,Defensive Midfield,37,Argentina,0,0,0,0
7971,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Pablo Solari,https://www.transfermarkt.com/pablo-solari/profil/spieler/756991,Right Winger,22,Argentina,0,0,0,0
7972,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Miguel Borja,https://www.transfermarkt.com/miguel-borja/profil/spieler/211397,Centre-Forward,30,Colombia,0,0,0,0
7973,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Facundo Colidio,https://www.transfermarkt.com/facundo-colidio/profil/spieler/491705,Centre-Forward,23,Argentina,0,0,0,0
7974,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Salomón Rondón,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,Centre-Forward,34,Venezuela,0,0,0,0
7975,CA River Plate,Copa de la Liga Profesional de Fútbol,Argentina,Matías Suárez,https://www.transfermarkt.com/matias-suarez/profil/spieler/66660,Centre-Forward,35,Argentina,0,0,0,0
7976,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Axel Werner,https://www.transfermarkt.com/axel-werner/profil/spieler/236734,Goalkeeper,27,Argentina,0,0,0,0
7977,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Jorge Broun,https://www.transfermarkt.com/jorge-broun/profil/spieler/55150,Goalkeeper,37,Argentina,0,0,0,0
7978,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Valentino Quintero,https://www.transfermarkt.com/valentino-quintero/profil/spieler/997501,Goalkeeper,20,Argentina,0,0,0,0
7979,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Alan Rodríguez,https://www.transfermarkt.com/alan-rodriguez/profil/spieler/491592,Left-Back,23,Paraguay,0,0,0,0
7980,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Juan Komar,https://www.transfermarkt.com/juan-komar/profil/spieler/319691,Centre-Back,27,Argentina,0,0,0,0
7981,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Facundo Mallo,https://www.transfermarkt.com/facundo-mallo/profil/spieler/347193,Centre-Back,28,Uruguay,0,0,0,0
7982,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Ulises Ciccioli,https://www.transfermarkt.com/ulises-ciccioli/profil/spieler/917826,Right-Back,20,Argentina,0,0,0,0
7983,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Sández,https://www.transfermarkt.com/agustin-sandez/profil/spieler/847023,Left-Back,22,Argentina,0,0,0,0
7984,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Damián Martínez,https://www.transfermarkt.com/damian-martinez/profil/spieler/107282,Right-Back,33,Argentina,0,0,0,0
7985,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Facundo Agüero,https://www.transfermarkt.com/facundo-aguero/profil/spieler/441265,Centre-Back,28,Argentina,0,0,0,0
7986,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Ismael Cortéz,https://www.transfermarkt.com/ismael-cortez/profil/spieler/945274,Right-Back,23,Argentina,0,0,0,0
7987,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Carlos Quintana,https://www.transfermarkt.com/carlos-quintana/profil/spieler/54596,Centre-Back,35,Argentina,0,0,0,0
7988,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Jaminton Campaz,https://www.transfermarkt.com/jaminton-campaz/profil/spieler/491553,Attacking Midfield,23,Colombia,0,0,0,0
7989,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Tomás O'Connor,https://www.transfermarkt.com/tomas-oconnor/profil/spieler/1027880,Central Midfield,19,Argentina,0,0,0,0
7990,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Kevin Ortiz,https://www.transfermarkt.com/kevin-ortiz/profil/spieler/984079,Defensive Midfield,23,Argentina,0,0,0,0
7991,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Toledo,https://www.transfermarkt.com/agustin-toledo/profil/spieler/876881,Defensive Midfield,23,Argentina,0,0,0,0
7992,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Dannovi Quiñones,https://www.transfermarkt.com/dannovi-quinones/profil/spieler/857953,Defensive Midfield,22,Colombia,0,0,0,0
7993,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Francis Mac Allister,https://www.transfermarkt.com/francis-mac-allister/profil/spieler/440380,Defensive Midfield,28,Argentina,0,0,0,0
7994,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Francesco Lo Celso,https://www.transfermarkt.com/francesco-lo-celso/profil/spieler/642757,Attacking Midfield,23,Argentina,0,0,0,0
7995,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Giovanni Bogado,https://www.transfermarkt.com/giovanni-bogado/profil/spieler/491597,Attacking Midfield,22,Paraguay,0,0,0,0
7996,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Marcelo Acosta,https://www.transfermarkt.com/marcelo-acosta/profil/spieler/741034,Central Midfield,23,Paraguay,0,0,0,0
7997,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Juan Cruz Cerrudo,https://www.transfermarkt.com/juan-cruz-cerrudo/profil/spieler/1041547,Right Midfield,19,Argentina,0,0,0,0
7998,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Lautaro Giaccone,https://www.transfermarkt.com/lautaro-giaccone/profil/spieler/851803,Left Winger,22,Argentina,0,0,0,0
7999,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Tobías Cervera,https://www.transfermarkt.com/tobias-cervera/profil/spieler/1029814,Centre-Forward,21,Argentina,0,0,0,0
8000,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Ignacio Malcorra,https://www.transfermarkt.com/ignacio-malcorra/profil/spieler/87518,Left Winger,36,Argentina,0,0,0,0
8001,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Maximiliano Lovera,https://www.transfermarkt.com/maximiliano-lovera/profil/spieler/441422,Left Winger,24,Argentina,0,0,0,0
8002,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Octavio Bianchi,https://www.transfermarkt.com/octavio-bianchi/profil/spieler/984962,Centre-Forward,28,Argentina,0,0,0,0
8003,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Walter Montoya,https://www.transfermarkt.com/walter-montoya/profil/spieler/267420,Right Winger,30,Argentina,0,0,0,0
8004,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Luca Martínez Dupuy,https://www.transfermarkt.com/luca-martinez-dupuy/profil/spieler/831110,Centre-Forward,22,Mexico,0,0,0,0
8005,CA Rosario Central,Copa de la Liga Profesional de Fútbol,Argentina,Fabricio Oviedo,https://www.transfermarkt.com/fabricio-oviedo/profil/spieler/1022385,Centre-Forward,19,Argentina,0,0,0,0
8006,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Augusto Batalla,https://www.transfermarkt.com/augusto-batalla/profil/spieler/275218,Goalkeeper,27,Argentina,0,0,0,0
8007,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Facundo Altamirano,https://www.transfermarkt.com/facundo-altamirano/profil/spieler/362358,Goalkeeper,27,Argentina,0,0,0,0
8008,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Lautaro López Kaleniuk,https://www.transfermarkt.com/lautaro-lopez-kaleniuk/profil/spieler/688589,Goalkeeper,22,Argentina,0,0,0,0
8009,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Agustín Giay,https://www.transfermarkt.com/agustin-giay/profil/spieler/849582,Right-Back,19,Argentina,0,0,0,0
8010,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Gastón Hernández,https://www.transfermarkt.com/gaston-hernandez/profil/spieler/665277,Centre-Back,25,Argentina,0,0,0,0
8011,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Gonzalo Luján,https://www.transfermarkt.com/gonzalo-lujan/profil/spieler/896536,Right-Back,22,Argentina,0,0,0,0
8012,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Rafael Pérez,https://www.transfermarkt.com/rafael-perez/profil/spieler/117874,Centre-Back,33,Colombia,0,0,0,0
8013,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Fabricio Formiliano,https://www.transfermarkt.com/fabricio-formiliano/profil/spieler/197231,Centre-Back,30,Uruguay,0,0,0,0
8014,CA San Lorenzo de Almagro,Copa de la Liga Profesional de Fútbol,Argentina,Gastón Campi,https://www.transfermarkt.com/gaston-campi/profil/spieler/292174,Centre-Back,32,Argentina,0,0,0,0
